text,iso,dimensionality,form,motion_type,motion_class,motion_sense,semantic_type,motion_signal_type
at,O,,,,,,,
the,O,,,,,,,
battle,O,,,,,,,
of,O,,,,,,,
Mühlberg,O,,,,,,,
",",O,,,,,,,
it,O,,,,,,,
set,O,,,,,,,
the,O,,,,,,,
standard,O,,,,,,,
for,O,,,,,,,
court,O,,,,,,,
painters,O,,,,,,,
over,O,,,,,,,
the,O,,,,,,,
next,O,,,,,,,
century,O,,,,,,,
.,O,,,,,,,
Titian,O,,,,,,,
also,O,,,,,,,
produced,O,,,,,,,
religious,O,,,,,,,
works,O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
seemed,O,,,,,,,
to,O,,,,,,,
have,O,,,,,,,
no,O,,,,,,,
difficulty,O,,,,,,,
changing,O,,,,,,,
gears,O,,,,,,,
to,O,,,,,,,
the,O,,,,,,,
downright,O,,,,,,,
lascivious,O,,,,,,,
:,O,,,,,,,
Baccanal,O,,,,,,,
is,O,,,,,,,
about,O,,,,,,,
as,O,,,,,,,
far,O,,,,,,,
as,O,,,,,,,
an,O,,,,,,,
orgy,O,,,,,,,
can,O,,,,,,,
go,O,,,,,,,
within,O,,,,,,,
the,O,,,,,,,
bounds,O,,,,,,,
of,O,,,,,,,
a,O,,,,,,,
museum,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
collection,SPATIAL_ENTITY,AREA,NOM,,,,,
of,O,,,,,,,
paintings,O,,,,,,,
by,O,,,,,,,
Raphael,O,,,,,,,
(,O,,,,,,,
1483–1520,O,,,,,,,
),O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
Prado,PLACE,VOLUME,NAM,,,,,
was,O,,,,,,,
once,O,,,,,,,
kidnapped,MOTION,,,PATH,LEAVE,LITERAL,,
by,O,,,,,,,
Napoleon,O,,,,,,,
and,O,,,,,,,
carted,MOTION,,,COMPOUND,REACH,LITERAL,,
off,O,,,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
Paris,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
though,O,,,,,,,
soon,O,,,,,,,
recovered,O,,,,,,,
.,O,,,,,,,
Centuries,O,,,,,,,
of,O,,,,,,,
investigation,O,,,,,,,
have,O,,,,,,,
failed,O,,,,,,,
to,O,,,,,,,
uncover,O,,,,,,,
the,O,,,,,,,
identity,O,,,,,,,
of,O,,,,,,,
The,O,,,,,,,
Cardinal,O,,,,,,,
",",O,,,,,,,
Raphael,O,,,,,,,
’s,O,,,,,,,
explosive,O,,,,,,,
character,O,,,,,,,
study,O,,,,,,,
of,O,,,,,,,
a,O,,,,,,,
subject,O,,,,,,,
with,O,,,,,,,
fishy,O,,,,,,,
eyes,O,,,,,,,
",",O,,,,,,,
aqualine,O,,,,,,,
nose,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
cool,O,,,,,,,
",",O,,,,,,,
thin,O,,,,,,,
lips,O,,,,,,,
.,O,,,,,,,
Tintoretto,O,,,,,,,
(,O,,,,,,,
1518–1594,O,,,,,,,
),O,,,,,,,
brought,O,,,,,,,
mannerism,O,,,,,,,
to,O,,,,,,,
Venice,PLACE,AREA,NAM,,,,,
.,O,,,,,,,
Look,O,,,,,,,
for,O,,,,,,,
his,O,,,,,,,
dramatic,O,,,,,,,
Bible,O,,,,,,,
stories,O,,,,,,,
",",O,,,,,,,
originally,O,,,,,,,
ceiling,O,,,,,,,
paintings,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
",",O,,,,,,,
on,O,,,,,,,
quite,O,,,,,,,
another,O,,,,,,,
plane,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
close,O,,,,,,,
-,O,,,,,,,
up,O,,,,,,,
of,O,,,,,,,
a,O,,,,,,,
Lady,O,,,,,,,
Revealing,O,,,,,,,
her,O,,,,,,,
Bosom,O,,,,,,,
.,O,,,,,,,
On,O,,,,,,,
your,O,,,,,,,
way,MOTION,,,PATH,MOVE_INTERNAL,LITERAL,,
through,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
Italian,O,,,,,,,
rooms,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
be,O,,,,,,,
sure,O,,,,,,,
to,O,,,,,,,
keep,O,,,,,,,
an,O,,,,,,,
eye,O,,,,,,,
peeled,O,,,,,,,
for,O,,,,,,,
Fra,O,,,,,,,
Angelico,O,,,,,,,
’s,O,,,,,,,
glowing,O,,,,,,,
and,O,,,,,,,
stupendous,O,,,,,,,
Annunciation,O,,,,,,,
",",O,,,,,,,
as,O,,,,,,,
well,O,,,,,,,
as,O,,,,,,,
for,O,,,,,,,
Antonello,O,,,,,,,
da,O,,,,,,,
Messina,O,,,,,,,
’s,O,,,,,,,
realistically,O,,,,,,,
detailed,O,,,,,,,
",",O,,,,,,,
intensely,O,,,,,,,
tragic,O,,,,,,,
Christ,O,,,,,,,
Sustained,O,,,,,,,
by,O,,,,,,,
an,O,,,,,,,
Angel,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
Sandro,O,,,,,,,
Botticelli,O,,,,,,,
’s,O,,,,,,,
The,O,,,,,,,
Story,O,,,,,,,
of,O,,,,,,,
Nastagio,O,,,,,,,
Degli,O,,,,,,,
Onesti,O,,,,,,,
.,O,,,,,,,
A,O,,,,,,,
Prado,O,,,,,,,
annex,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
the,O,,,,,,,
Casón,PLACE,VOLUME,NAM,,,,,
del,PLACE,VOLUME,NAM,,,,,
Buen,PLACE,VOLUME,NAM,,,,,
Retiro,PLACE,VOLUME,NAM,,,,,
del,O,,,,,,,
Buen,O,,,,,,,
Retiro,O,,,,,,,
",",O,,,,,,,
up,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,O,,,,,,,
hill,PLACE,VOLUME,NOM,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
calle,PATH,AREA,NAM,,,,,
de,PATH,AREA,NAM,,,,,
Felipe,PATH,AREA,NAM,,,,,
IV,PATH,AREA,NAM,,,,,
de,O,,,,,,,
Felipe,O,,,,,,,
IV,O,,,,,,,
",",O,,,,,,,
houses,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
a,O,,,,,,,
collection,SPATIAL_ENTITY,AREA,NOM,,,,,
of,O,,,,,,,
19th,O,,,,,,,
-,O,,,,,,,
century,O,,,,,,,
paintings,O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
remained,O,,,,,,,
closed,O,,,,,,,
for,O,,,,,,,
renovations,O,,,,,,,
in,O,,,,,,,
2000,O,,,,,,,
.,O,,,,,,,
Across,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,O,,,,,,,
Paseo,PATH,LINE,NAM,,,,,
del,PATH,LINE,NAM,,,,,
Prado,PATH,LINE,NAM,,,,,
del,O,,,,,,,
Prado,O,,,,,,,
is,O,,,,,,,
the,O,,,,,,,
Museo,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
Thyssen-Bor­nemizsa,PLACE,AREA,NAM,,,,,
Thyssen,O,,,,,,,
-,O,,,,,,,
Bor­nemizsa,O,,,,,,,
",",O,,,,,,,
a,O,,,,,,,
recent,O,,,,,,,
addition,O,,,,,,,
to,O,,,,,,,
Madrid,PLACE,AREA,NAM,,,,,
’s,O,,,,,,,
already,O,,,,,,,
impressive,O,,,,,,,
art,O,,,,,,,
collections,O,,,,,,,
housed,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
Palacio,PLACE,AREA,NAM,,,,,
de,PLACE,AREA,NAM,,,,,
Villahermosa,PLACE,AREA,NAM,,,,,
de,O,,,,,,,
Villahermosa,O,,,,,,,
.,O,,,,,,,
This,O,,,,,,,
elegant,O,,,,,,,
three-story,MEASURE,,,,,,,
-,O,,,,,,,
story,O,,,,,,,
brick,O,,,,,,,
palace,PLACE,VOLUME,NOM,,,,,
has,O,,,,,,,
been,O,,,,,,,
specifically,O,,,,,,,
renovated,O,,,,,,,
to,O,,,,,,,
house,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
one,SPATIAL_ENTITY,AREA,NOM,,,,,
of,O,,,,,,,
the,O,,,,,,,
largest,O,,,,,,,
known,O,,,,,,,
private,O,,,,,,,
collections,SPATIAL_ENTITY,AREA,NOM,,,,,
of,O,,,,,,,
ancient,O,,,,,,,
and,O,,,,,,,
modern,O,,,,,,,
paintings,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
property,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
German,O,,,,,,,
industrialist,O,,,,,,,
Baron,O,,,,,,,
von,O,,,,,,,
Thyssen,O,,,,,,,
-,O,,,,,,,
Bornemizsa,O,,,,,,,
.,O,,,,,,,
More,O,,,,,,,
than,O,,,,,,,
800,O,,,,,,,
paintings,O,,,,,,,
are,O,,,,,,,
exhibited,O,,,,,,,
",",O,,,,,,,
dating,O,,,,,,,
from,O,,,,,,,
the,O,,,,,,,
13th,O,,,,,,,
century,O,,,,,,,
to,O,,,,,,,
the,O,,,,,,,
present,O,,,,,,,
day,O,,,,,,,
.,O,,,,,,,
From,O,,,,,,,
the,O,,,,,,,
19th,O,,,,,,,
and,O,,,,,,,
20th,O,,,,,,,
centuries,O,,,,,,,
there,O,,,,,,,
are,O,,,,,,,
examples,O,,,,,,,
of,O,,,,,,,
trends,O,,,,,,,
such,O,,,,,,,
as,O,,,,,,,
the,O,,,,,,,
Paris,O,,,,,,,
school,O,,,,,,,
",",O,,,,,,,
German,O,,,,,,,
expressionism,O,,,,,,,
",",O,,,,,,,
Russian,O,,,,,,,
avant,O,,,,,,,
-,O,,,,,,,
garde,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
American,O,,,,,,,
abstract,O,,,,,,,
painting,O,,,,,,,
.,O,,,,,,,
Like,O,,,,,,,
a,O,,,,,,,
survey,O,,,,,,,
of,O,,,,,,,
Western,O,,,,,,,
art,O,,,,,,,
",",O,,,,,,,
among,O,,,,,,,
the,O,,,,,,,
most,O,,,,,,,
important,O,,,,,,,
collections,O,,,,,,,
are,O,,,,,,,
classical,O,,,,,,,
works,O,,,,,,,
by,O,,,,,,,
Fra,O,,,,,,,
Angélico,O,,,,,,,
",",O,,,,,,,
Van,O,,,,,,,
Eyck,O,,,,,,,
",",O,,,,,,,
Dürer,O,,,,,,,
",",O,,,,,,,
Rembrandt,O,,,,,,,
",",O,,,,,,,
Hals,O,,,,,,,
",",O,,,,,,,
Titian,O,,,,,,,
",",O,,,,,,,
Van,O,,,,,,,
Dyck,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
Rubens,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
Impressionist,O,,,,,,,
works,O,,,,,,,
by,O,,,,,,,
Manet,O,,,,,,,
",",O,,,,,,,
Monet,O,,,,,,,
",",O,,,,,,,
Renoir,O,,,,,,,
",",O,,,,,,,
Gaugain,O,,,,,,,
",",O,,,,,,,
Toulouse,O,,,,,,,
-,O,,,,,,,
Lautrec,O,,,,,,,
",",O,,,,,,,
Cézanne,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
Van,O,,,,,,,
Gogh,O,,,,,,,
",",O,,,,,,,
among,O,,,,,,,
many,O,,,,,,,
others,O,,,,,,,
.,O,,,,,,,
An,O,,,,,,,
impressive,O,,,,,,,
private,O,,,,,,,
collection,O,,,,,,,
it,SPATIAL_ENTITY,POINT,NOM,,,,,
certainly,O,,,,,,,
is,O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
there,O,,,,,,,
are,O,,,,,,,
those,O,,,,,,,
who,O,,,,,,,
have,O,,,,,,,
criticized,O,,,,,,,
it,SPATIAL_ENTITY,POINT,NOM,,,,,
as,O,,,,,,,
an,O,,,,,,,
ostentatious,O,,,,,,,
collection,O,,,,,,,
of,O,,,,,,,
minor,O,,,,,,,
works,O,,,,,,,
by,O,,,,,,,
major,O,,,,,,,
artists,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
third,O,,,,,,,
anchor,PLACE,AREA,NOM,,,,,
in,O,,,,,,,
the,O,,,,,,,
golden,O,,,,,,,
art,O,,,,,,,
trio,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
a,O,,,,,,,
landmark,PLACE,AREA,NOM,,,,,
of,O,,,,,,,
old,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
Madrid,PLACE,AREA,NAM,,,,,
Madrid,O,,,,,,,
",",O,,,,,,,
is,O,,,,,,,
the,O,,,,,,,
Hospital,PLACE,AREA,NAM,,,,,
de,PLACE,AREA,NAM,,,,,
San,PLACE,AREA,NAM,,,,,
Carlos,PLACE,AREA,NAM,,,,,
de,O,,,,,,,
San,O,,,,,,,
Carlos,O,,,,,,,
(,O,,,,,,,
c/,PLACE,AREA,NAM,,,,,
Santa,PLACE,AREA,NAM,,,,,
I­sa­bel,PLACE,AREA,NAM,,,,,
52,PLACE,AREA,NAM,,,,,
Santa,O,,,,,,,
I­sa­bel,O,,,,,,,
52,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
which,PLACE,AREA,NOM,,,,,
now,O,,,,,,,
houses,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
Centro,PLACE,AREA,NAM,,,,,
de,PLACE,AREA,NAM,,,,,
Arte,PLACE,AREA,NAM,,,,,
Reina,PLACE,AREA,NAM,,,,,
Sofía,PLACE,AREA,NAM,,,,,
de,O,,,,,,,
Arte,O,,,,,,,
Reina,O,,,,,,,
Sofía,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
museum,PLACE,AREA,NOM,,,,,
focuses,O,,,,,,,
on,O,,,,,,,
Spanish,O,,,,,,,
and,O,,,,,,,
international,O,,,,,,,
20th-,O,,,,,,,
century,O,,,,,,,
art,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
is,O,,,,,,,
best,O,,,,,,,
known,O,,,,,,,
for,O,,,,,,,
exhibiting,NONMOTION_EVENT,,,,,,,
Pi­ca­sso,O,,,,,,,
’s,O,,,,,,,
monumental,O,,,,,,,
­Guer­nica,O,,,,,,,
behind,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
bulletproof,O,,,,,,,
glass,PATH,VOLUME,NOM,,,,,
.,O,,,,,,,
Held,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
Museum,PLACE,AREA,NAM,,,,,
of,PLACE,AREA,NAM,,,,,
Modern,PLACE,AREA,NAM,,,,,
Art,PLACE,AREA,NAM,,,,,
of,O,,,,,,,
Modern,O,,,,,,,
Art,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
New,PLACE,AREA,NAM,,,,,
York,PLACE,AREA,NAM,,,,,
York,O,,,,,,,
until,O,,,,,,,
the,O,,,,,,,
death,O,,,,,,,
of,O,,,,,,,
Franco,O,,,,,,,
",",O,,,,,,,
per,O,,,,,,,
the,O,,,,,,,
artist,O,,,,,,,
’s,O,,,,,,,
wishes,O,,,,,,,
",",O,,,,,,,
Guernica,SPATIAL_ENTITY,POINT,NAM,,,,,
",",O,,,,,,,
a,O,,,,,,,
panorama,O,,,,,,,
of,O,,,,,,,
horror,O,,,,,,,
provoked,O,,,,,,,
by,O,,,,,,,
the,O,,,,,,,
Spanish,O,,,,,,,
Civil,O,,,,,,,
War,O,,,,,,,
bombing,O,,,,,,,
of,O,,,,,,,
a,O,,,,,,,
defenseless,O,,,,,,,
Basque,O,,,,,,,
town,O,,,,,,,
",",O,,,,,,,
is,O,,,,,,,
perhaps,O,,,,,,,
the,O,,,,,,,
20th,O,,,,,,,
century,O,,,,,,,
’s,O,,,,,,,
most,O,,,,,,,
famous,O,,,,,,,
painting,O,,,,,,,
.,O,,,,,,,
On,O,,,,,,,
display,NONMOTION_EVENT,,,,,,,
alongside,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
are,O,,,,,,,
the,O,,,,,,,
original,O,,,,,,,
sketches,O,,,,,,,
and,O,,,,,,,
studies,O,,,,,,,
showing,O,,,,,,,
the,O,,,,,,,
work,O,,,,,,,
that,O,,,,,,,
went,O,,,,,,,
into,O,,,,,,,
the,O,,,,,,,
final,O,,,,,,,
canvas,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
center,PLACE,VOLUME,NOM,,,,,
also,O,,,,,,,
houses,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
other,O,,,,,,,
paintings,SPATIAL_ENTITY,AREA,NOM,,,,,
of,O,,,,,,,
Pi­casso,O,,,,,,,
",",O,,,,,,,
as,O,,,,,,,
well,O,,,,,,,
as,O,,,,,,,
an,O,,,,,,,
opulent,O,,,,,,,
collection,SPATIAL_ENTITY,AREA,NOM,,,,,
of,O,,,,,,,
works,O,,,,,,,
by,O,,,,,,,
Miró,O,,,,,,,
",",O,,,,,,,
Dalí,O,,,,,,,
",",O,,,,,,,
Julio,O,,,,,,,
González,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
Juan,O,,,,,,,
Gris,O,,,,,,,
.,O,,,,,,,
Directly,O,,,,,,,
across,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
from,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
from,O,,,,,,,
the,O,,,,,,,
Reina,PLACE,AREA,NAM,,,,,
Sofía,PLACE,AREA,NAM,,,,,
Sofía,O,,,,,,,
is,O,,,,,,,
the,O,,,,,,,
Atocha,PLACE,AREA,NAM,,,,,
train,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
station,PLACE,AREA,NAM,,,,,
train,O,,,,,,,
station,O,,,,,,,
",",O,,,,,,,
an,O,,,,,,,
iron,O,,,,,,,
-,O,,,,,,,
and,O,,,,,,,
-,O,,,,,,,
glass,O,,,,,,,
affair,PLACE,AREA,NOM,,,,,
with,O,,,,,,,
a,O,,,,,,,
small,O,,,,,,,
botanical,O,,,,,,,
garden,PLACE,AREA,NOM,,,,,
inside,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
.,O,,,,,,,
If,O,,,,,,,
you,SPATIAL_ENTITY,POINT,NOM,,,,,
want,O,,,,,,,
to,O,,,,,,,
catch,MOTION,,,COMPOUND,REACH,LITERAL,,
the,O,,,,,,,
high,O,,,,,,,
-,O,,,,,,,
speed,O,,,,,,,
AVE,O,,,,,,,
train,MOTION_SIGNAL,,,,,,,MANNER
to,MOTION_SIGNAL,,,,,,,PATH
Córdoba,PLACE,AREA,NAM,,,,,
and,O,,,,,,,
Seville,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
or,O,,,,,,,
other,O,,,,,,,
trains,MOTION_SIGNAL,,,,,,,MANNER
to,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
south,PLACE,AREA,NOM,,,,,
of,O,,,,,,,
Spain,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
this,PLACE,POINT,NOM,,,,,
is,O,,,,,,,
where,O,,,,,,,
you,SPATIAL_ENTITY,POINT,NOM,,,,,
’ll,O,,,,,,,
need,O,,,,,,,
to,O,,,,,,,
go,MOTION,,,PATH,REACH,LITERAL,,
.,O,,,,,,,
South­east,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
of,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
of,O,,,,,,,
the,O,,,,,,,
train,O,,,,,,,
station,PLACE,AREA,NOM,,,,,
is,O,,,,,,,
the,O,,,,,,,
Real,PLACE,AREA,NAM,,,,,
Fábrica,PLACE,AREA,NAM,,,,,
de,PLACE,AREA,NAM,,,,,
Ta­pi­ces,PLACE,AREA,NAM,,,,,
Fábrica,O,,,,,,,
de,O,,,,,,,
Ta­pi­ces,O,,,,,,,
(,O,,,,,,,
Royal,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
,PLACE,AREA,NAM,,,,,
Tapestry,PLACE,AREA,NAM,,,,,
Factory,PLACE,AREA,NAM,,,,,
Tapestry,O,,,,,,,
Factory,O,,,,,,,
",",O,,,,,,,
c/,PLACE,POINT,NAM,,,,,
"Fuenterrabía,",PLACE,POINT,NAM,,,,,
2,PLACE,POINT,NAM,,,,,
Fuenterrabía,O,,,,,,,
",",O,,,,,,,
2,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
All,O,,,,,,,
that,O,,,,,,,
has,O,,,,,,,
changed,O,,,,,,,
since,O,,,,,,,
Felipe,O,,,,,,,
V,O,,,,,,,
found­ed,O,,,,,,,
this,O,,,,,,,
workshop,PLACE,POINT,NOM,,,,,
in,O,,,,,,,
1721,O,,,,,,,
is,O,,,,,,,
the,O,,,,,,,
method,O,,,,,,,
of,O,,,,,,,
dyeing,O,,,,,,,
the,O,,,,,,,
wool,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
same,O,,,,,,,
18th,O,,,,,,,
-,O,,,,,,,
century,O,,,,,,,
looms,O,,,,,,,
are,O,,,,,,,
still,O,,,,,,,
used,O,,,,,,,
",",O,,,,,,,
though,O,,,,,,,
the,O,,,,,,,
number,O,,,,,,,
of,O,,,,,,,
workers,O,,,,,,,
has,O,,,,,,,
dwindled,O,,,,,,,
considerably,O,,,,,,,
.,O,,,,,,,
Goya,SPATIAL_ENTITY,POINT,NAM,,,,,
worked,NONMOTION_EVENT,,,,,,,
here,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
creating,O,,,,,,,
the,O,,,,,,,
designs,O,,,,,,,
on,O,,,,,,,
which,O,,,,,,,
tapestries,O,,,,,,,
were,O,,,,,,,
based,O,,,,,,,
.,O,,,,,,,
They,O,,,,,,,
are,O,,,,,,,
still,O,,,,,,,
being,O,,,,,,,
copied,O,,,,,,,
",",O,,,,,,,
along,O,,,,,,,
with,O,,,,,,,
contemporary,O,,,,,,,
designs,O,,,,,,,
",",O,,,,,,,
on,O,,,,,,,
commission,O,,,,,,,
.,O,,,,,,,
Immediately,MEASURE,,,,,,,
east,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
of,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
of,O,,,,,,,
the,O,,,,,,,
Museo,PLACE,AREA,NAM,,,,,
del,PLACE,AREA,NAM,,,,,
Prado,PLACE,AREA,NAM,,,,,
del,O,,,,,,,
Prado,O,,,,,,,
is,O,,,,,,,
the,O,,,,,,,
city,PLACE,AREA,NOM,,,,,
’s,O,,,,,,,
major,O,,,,,,,
green,O,,,,,,,
space,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
Parque,PLACE,AREA,NAM,,,,,
del,PLACE,AREA,NAM,,,,,
Buen,PLACE,AREA,NAM,,,,,
Retiro,PLACE,AREA,NAM,,,,,
del,O,,,,,,,
Buen,O,,,,,,,
Retiro,O,,,,,,,
.,O,,,,,,,
Until,O,,,,,,,
a,O,,,,,,,
little,O,,,,,,,
more,O,,,,,,,
than,O,,,,,,,
a,O,,,,,,,
century,O,,,,,,,
ago,O,,,,,,,
",",O,,,,,,,
Retiro,PLACE,AREA,NAM,,,,,
Park,PLACE,AREA,NAM,,,,,
Park,O,,,,,,,
was,O,,,,,,,
a,O,,,,,,,
royal,O,,,,,,,
preserve,O,,,,,,,
.,O,,,,,,,
Today,O,,,,,,,
it,PLACE,AREA,NOM,,,,,
lawns,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
gardens,PLACE,AREA,NOM,,,,,
and,O,,,,,,,
promenades,PATH,AREA,NOM,,,,,
are,O,,,,,,,
the,O,,,,,,,
most,O,,,,,,,
convenient,O,,,,,,,
and,O,,,,,,,
enjoyable,O,,,,,,,
place,PLACE,AREA,NOM,,,,,
for,O,,,,,,,
many,O,,,,,,,
Madrileños,O,,,,,,,
to,O,,,,,,,
take,O,,,,,,,
a,O,,,,,,,
family,O,,,,,,,
outing,NONMOTION_EVENT,,,,,,,
(,O,,,,,,,
see,O,,,,,,,
page,O,,,,,,,
9,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
In,O,,,,,,,
summer,O,,,,,,,
",",O,,,,,,,
kids,SPATIAL_ENTITY,POINT,NOM,,,,,
and,O,,,,,,,
lovers,SPATIAL_ENTITY,POINT,NOM,,,,,
rent,O,,,,,,,
rowboats,MOTION_SIGNAL,,,,,,,MANNER
and,O,,,,,,,
paddle,MOTION,,,COMPOUND,MOVE_INTERNAL,LITERAL,,
about,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
small,O,,,,,,,
lake,PLACE,AREA,NOM,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
center,PLACE,AREA,NOM,,,,,
of,O,,,,,,,
the,O,,,,,,,
park,PLACE,AREA,NOM,,,,,
.,O,,,,,,,
The,O,,,,,,,
Palacio,PLACE,AREA,NAM,,,,,
de,PLACE,AREA,NAM,,,,,
Cristal,PLACE,AREA,NAM,,,,,
de,O,,,,,,,
Cristal,O,,,,,,,
(,O,,,,,,,
Crystal,PLACE,AREA,NAM,,,,,
Palace,PLACE,AREA,NAM,,,,,
Palace,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
a,O,,,,,,,
19th,O,,,,,,,
-,O,,,,,,,
century,O,,,,,,,
iron,O,,,,,,,
and,O,,,,,,,
glass,O,,,,,,,
solarium,PLACE,AREA,NOM,,,,,
that,O,,,,,,,
houses,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
temporary,O,,,,,,,
art,O,,,,,,,
exhibitions,NONMOTION_EVENT,,,,,,,
",",O,,,,,,,
has,O,,,,,,,
finally,O,,,,,,,
reopened,O,,,,,,,
after,O,,,,,,,
years,O,,,,,,,
of,O,,,,,,,
renovations,O,,,,,,,
.,O,,,,,,,
Another,O,,,,,,,
central,O,,,,,,,
breathing,O,,,,,,,
space,PLACE,AREA,NOM,,,,,
",",O,,,,,,,
the,O,,,,,,,
Real,PLACE,AREA,NAM,,,,,
Jardín,PLACE,AREA,NAM,,,,,
Botánico,PLACE,AREA,NAM,,,,,
Jardín,O,,,,,,,
Botánico,O,,,,,,,
(,O,,,,,,,
Royal,PLACE,AREA,NAM,,,,,
Botanical,PLACE,AREA,NAM,,,,,
Garden,PLACE,AREA,NAM,,,,,
Botanical,O,,,,,,,
Garden,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
adjacent,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,O,,,,,,,
the,O,,,,,,,
Prado,PLACE,AREA,NAM,,,,,
",",O,,,,,,,
was,O,,,,,,,
founded,O,,,,,,,
two,O,,,,,,,
centuries,O,,,,,,,
ago,O,,,,,,,
and,O,,,,,,,
